time,x,y,z,vx,vy,vz,Eccentricity
0,0.08425255474088403,-1.4657817826471127,-9.71160778031177,0.0,1984.8925477260477,-299.44070846379094,0.0,0.01256357895222838
0,0.08431251244946218,-1.3466653640390913,-9.728833762810071,0.0,1988.4057858948486,-275.15652429051516,0.0,0.01323733474543224
0,0.08437257376232281,-1.2271408849011052,-9.744628448210724,0.0,1991.626498421449,-250.7889202312719,0.0,0.014762843990169406
0,0.08443348136254109,-1.1057439751440454,-9.759149869497325,0.0,1994.5869048602028,-226.03938106991023,0.0,0.016860225811505085
0,0.0844923907702946,-0.9881669260467753,-9.771759811154329,0.0,1997.1569259866858,-202.06845300653134,0.0,0.01907293638397276
0,0.08454993368763902,-0.8731791608609326,-9.782713051834273,0.0,1999.388561784631,-178.62530483883666,0.0,0.021157754540669847
0,0.08460771466960566,-0.757594464558938,-9.792353506998396,0.0,2001.3519123246274,-155.06039076859187,0.0,0.023018090805848622
0,0.084666333453416,-0.6402262072753089,-9.800741726590669,0.0,2003.059286758682,-131.13182849039157,0.0,0.024591971059003712
0,0.08472324655723959,-0.5261852381641847,-9.80754330174033,0.0,2004.4426439480576,-107.88164191946944,0.0,0.025821291526388856
0,0.08478034162871415,-0.41170828735497655,-9.813036602051266,0.0,2005.5586511203503,-84.54263487607878,0.0,0.0268277898259685
0,0.08483950525920052,-0.29302500463455544,-9.817322727096261,0.0,2006.4277504465033,-60.34617663182934,0.0,0.02775960054689348
0,0.08489772404508271,-0.1761952612806422,-9.82014270069754,0.0,2006.9973611948742,-36.52776629369093,0.0,0.028724358951599145
0,0.08495531157376866,-0.060607716726573925,-9.821567735485463,0.0,2007.2819935275188,-12.962802650410927,0.0,0.029873387009466932
0,0.08501485026169212,0.05890477055703027,-9.821614195442438,0.0,2007.2846893272877,11.40209913274067,0.0,0.03137079456167056
0,0.08507674052802765,0.18312816921798689,-9.820124808766664,0.0,2006.9732549868327,36.72710809240796,0.0,0.033288387556114615
0,0.0851372372402902,0.30452642389671025,-9.817154291324409,0.0,2006.3592902987416,61.47583317871438,0.0,0.03545055602334158
0,0.08519849133254045,0.4273971558905444,-9.812621420523744,0.0,2005.4259418380175,86.52438080919663,0.0,0.03778489724414134
0,0.08526216384850589,0.55504800126995,-9.806283640846933,0.0,2004.1234410019874,112.54699512777715,0.0,0.04016829773709659
0,0.08532910025065832,0.6891408574577548,-9.79783514871971,0.0,2002.3891857345661,139.88238802510844,0.0,0.04239833643780245
0,0.08539603211330711,0.8230960365426652,-9.787558548438016,0.0,2000.2812988011415,167.1892098839908,0.0,0.04413779249655045
0,0.08546373983225143,0.9584476280879706,-9.775304289467961,0.0,1997.7691262017968,194.78016377094474,0.0,0.045241441576545305
0,0.08553220834117371,1.0951338742250243,-9.761013894845565,0.0,1994.8407223444265,222.6426330608055,0.0,0.04560101399557186
0,0.08560179554766625,1.233834155745343,-9.744536834835458,0.0,1991.4652919770633,250.9150741872546,0.0,0.045185338669654
0,0.08567081350712322,1.3711540743068622,-9.726252958809848,0.0,1987.720675886924,278.9055647086674,0.0,0.04408331596841507
0,0.08573815499180476,1.5048764194901132,-9.706552979590446,0.0,1983.6868729602852,306.162181457174,0.0,0.04251028669272859
0,0.08580430318073919,1.635952589276009,-9.685416950709646,0.0,1979.3597756080912,332.87887314745615,0.0,0.04070287534264124
0,0.08587064742058123,1.7671177302563752,-9.662445168161586,0.0,1974.6575674836724,359.61313082447134,0.0,0.038873231836473704
0,0.08593344264024304,1.890968271895531,-9.639070294464977,0.0,1969.8734881266253,384.85597297836216,0.0,0.037334530695536536
0,0.08599365109794815,2.0094255750648196,-9.615171597062432,0.0,1964.9827714247003,408.99906269286464,0.0,0.03616727243308043
0,0.08605322099905675,2.1263280262435176,-9.59009760517623,0.0,1959.8520841430225,432.82472849107023,0.0,0.03534848717490247
0,0.08611372696522698,2.2447456509687305,-9.563178658774797,0.0,1954.3444329910185,456.95863315790774,0.0,0.03480313947787682
0,0.08617113407749678,2.356782306963491,-9.536290287720613,0.0,1948.8435537346609,479.79151561360715,0.0,0.03442978095061194
0,0.08622681152053813,2.465134466488329,-9.508961707100037,0.0,1943.2530961966834,501.8729502406926,0.0,0.03405671579857821
0,0.08628352407099012,2.575173754237234,-9.479863004109276,0.0,1937.3010222591433,524.2976140470057,0.0,0.033524088790972184
0,0.0863398869157784,2.68419280994204,-9.449685681183379,0.0,1931.1288074181932,546.5137334451817,0.0,0.03273171550458744
0,0.08639450555051136,2.7894995257007293,-9.419249499033208,0.0,1924.9041115888954,567.9727055587972,0.0,0.031654910892292075
0,0.0864489596741717,2.8941441240716785,-9.387740142387791,0.0,1918.4603869107953,589.2960919078625,0.0,0.030274457566888013
0,0.08650571646749279,3.002833256151054,-9.353664710456103,0.0,1911.4923731339222,611.44288998066,0.0,0.028564043464872943
0,0.08656065298825484,3.10765313266204,-9.319487146825832,0.0,1904.5039349139129,632.8005221052729,0.0,0.0267520943412923
0,0.08661509614333725,3.2111464517569046,-9.284461116129435,0.0,1897.3424475348206,653.8870953415912,0.0,0.024953259209391565
0,0.08667085239366992,3.3167250687578673,-9.247402743708182,0.0,1889.7658713067121,675.3977244904072,0.0,0.02328661565102806
0,0.0867282560956935,3.424974650162285,-9.20799897064361,0.0,1881.7102429636811,697.4516419852919,0.0,0.021938947221541716
0,0.0867839401010452,3.529532512560553,-9.168568581396482,0.0,1873.6496143759882,718.7525462327512,0.0,0.02110541110746779
0,0.08684050345445614,3.635275028729403,-9.127303839685865,0.0,1865.214430377166,740.2938736709866,0.0,0.020742306356312124
0,0.08689921581366497,3.744522737986223,-9.083185603223015,0.0,1856.1964004513945,762.5482651023576,0.0,0.02075352721722737
0,0.08695915197306855,3.8554932948640483,-9.0368033983309,0.0,1846.7160708122342,785.1525506628257,0.0,0.02093954950025912
0,0.08701905717290928,3.9658304952612,-8.98909491795926,0.0,1836.9651218851345,807.626744616205,0.0,0.02104012930650032
0,0.08707991333778106,4.077312629153862,-8.939254296737834,0.0,1826.7788649184483,830.3330356120881,0.0,0.02082453931009111
0,0.0871429347361039,4.192098633445387,-8.886188152319846,0.0,1815.933885888532,853.7110651932201,0.0,0.020091208613204133
0,0.08720822389862096,4.310284094755636,-8.829663502952076,0.0,1804.382640379949,877.7801804326552,0.0,0.01868620694776084
0,0.08727427539283895,4.429071377204756,-8.770885008931554,0.0,1792.3713700848232,901.970546710533,0.0,0.01658656255163376
0,0.0873390857061618,4.544845066022587,-8.711663181813847,0.0,1780.2700719124302,925.5459280940009,0.0,0.013939249756459762
0,0.08740279038299711,4.657869663286036,-8.651967670680696,0.0,1768.072546783605,948.5602624382725,0.0,0.01092532767607526
0,0.08746646257981137,4.7700506983650115,-8.590842710340361,0.0,1755.583526254844,971.4015953991393,0.0,0.0077724892708740815
0,0.08753144335261329,4.883707522746477,-8.526967496859934,0.0,1742.533204383355,994.5421357560626,0.0,0.005021421643928833
0,0.08759354835609538,4.991532817226658,-8.464518947849617,0.0,1729.7749877365168,1016.4941543197205,0.0,0.004291974439408161
0,0.0876541564343175,5.095987085823008,-8.402265990530326,0.0,1717.0573488187358,1037.758701450196,0.0,0.005959713628809197
0,0.08771467993648474,5.199518498171582,-8.338818606542674,0.0,1704.0963415210495,1058.8342027635097,0.0,0.008423552289102049
0,0.08777647764178237,5.304411960863647,-8.272724463516454,0.0,1690.5953488179462,1080.1857356550706,0.0,0.010914485403060727
0,0.08783563914569842,5.40404157567656,-8.208218399023156,0.0,1677.4194385181884,1100.464589729724,0.0,0.013055138799468043
0,0.08789418079686157,5.501852995549122,-8.14321189570234,0.0,1664.1419988204398,1120.3721784686786,0.0,0.01491549555913602
0,0.08795370197580092,5.600496928466381,-8.07592772350202,0.0,1650.4000798247803,1140.447966241581,0.0,0.01661905660943009
0,0.08801284982287443,5.697704763143398,-8.007886812331638,0.0,1636.5043596490232,1160.2302062142476,0.0,0.01826035024649022
0,0.08807074057570914,5.792044007536431,-7.940163749868347,0.0,1622.6742994851247,1179.4274081587207,0.0,0.019971070364615484
0,0.08812937967871544,5.886779832455934,-7.870437166859375,0.0,1608.4358612346728,1198.7039986575587,0.0,0.021943309037055707
0,0.08819037541508849,5.984429712137216,-7.7967144419681915,0.0,1593.3822336399608,1218.5720960881997,0.0,0.02432937657240346
0,0.0882496943096401,6.078507336841183,-7.7238615207504555,0.0,1578.507044566134,1237.7119341169305,0.0,0.02696916791096581
0,0.0883096172860146,6.1726401282757255,-7.649119451138143,0.0,1563.2469671418926,1256.8615236993296,0.0,0.029868254902909442
0,0.08837121516086782,6.268443485734216,-7.571098213975617,0.0,1547.3182677666928,1276.3493883387612,0.0,0.032943899022386806
0,0.08843616981413842,6.3683964043851535,-7.487531881730784,0.0,1530.2584649990797,1296.679584035114,0.0,0.036097218639462136
0,0.08850108679537426,6.4671755238581765,-7.402702031787323,0.0,1512.9417191643533,1316.769209514057,0.0,0.0389551970374874
0,0.08856665536347465,6.56579621657161,-7.315704549609686,0.0,1495.1834967882696,1336.824745722835,0.0,0.04136507626202883
0,0.08863359673187876,6.665271380251552,-7.225537239969358,0.0,1476.779286440229,1357.0520959017654,0.0,0.04319399029321419
0,0.0887012188355029,6.764497880229657,-7.133086918707574,0.0,1457.910159582259,1377.2268715920477,0.0,0.04431737956856263
0,0.08876886696913702,6.8624765237731165,-7.039244852140177,0.0,1438.7580561728737,1397.1459058857674,0.0,0.04471210363328252
0,0.08883572044529221,6.958022363818435,-6.945190098013867,0.0,1419.5636087004154,1416.568359939452,0.0,0.04446451441338845
0,0.08890210443569825,7.051618843640756,-6.850519732439892,0.0,1400.2445815659014,1435.5925931354823,0.0,0.04374337893014996
0,0.08896743594375368,7.142471073908607,-6.756125742478072,0.0,1380.9829892244716,1454.057135011051,0.0,0.042776302177114915
0,0.08902869766951742,7.226513539676692,-6.666523383089578,0.0,1362.7001028040424,1471.1359697241764,0.0,0.041844346194563134
0,0.08908733179553865,7.305896399350862,-6.579790678356116,0.0,1345.00363114113,1487.2663449756008,0.0,0.04110137921068182
0,0.08914477327959563,7.382653042201423,-6.493910998853485,0.0,1327.4820575102256,1502.861609928564,0.0,0.04062991031598956
0,0.08920252523876153,7.458804657571017,-6.406670047930741,0.0,1309.6836233005074,1518.3324766360583,0.0,0.0404568788743426
0,0.08925745663928364,7.530278590580018,-6.32286625956863,0.0,1292.587256023687,1532.8516580459946,0.0,0.04054223032160684
0,0.08931068660216615,7.59863861860272,-6.240902257080109,0.0,1275.867014317905,1546.736997140492,0.0,0.040773410367685545
0,0.08936319029675795,7.665190200813794,-6.159337228558085,0.0,1259.2289568958374,1560.2537543461458,0.0,0.04103277561439557
0,0.08941699265760487,7.732477715729544,-6.075023441914495,0.0,1242.0310385807975,1573.9186812975145,0.0,0.04120689291349489
0,0.089468638851872,7.796194572510491,-5.993401662091037,0.0,1225.383051563145,1586.8572170920438,0.0,0.041181784660980644
0,0.08951962064434815,7.85824507361894,-5.91217894471275,0.0,1208.8172782651782,1599.456157809287,0.0,0.04089858701236914
0,0.08957166773681943,7.920717500243953,-5.828601049813663,0.0,1191.7720165323735,1612.1394986368718,0.0,0.04030618423065307
0,0.0896244195397007,7.983126973160895,-5.743222796768038,0.0,1174.360491465527,1624.8087286968937,0.0,0.039395581125417724
0,0.08967595118394545,8.043202658367232,-5.659178763542589,0.0,1157.2219628987327,1637.0028806773805,0.0,0.03824859006170648
0,0.08972788190206304,8.102846805342754,-5.573852912502855,0.0,1139.8229623504726,1649.1081006273757,0.0,0.03691700641072184
0,0.089781858224848,8.163879191304662,-5.484504954479792,0.0,1121.6047987394838,1661.4936243265092,0.0,0.035464557172261726
0,0.089835402529107,8.223447939156435,-5.395216949640662,0.0,1103.3998734496927,1673.5806403519923,0.0,0.034090902357626775
0,0.08988900869249224,8.282105551390195,-5.305182840177511,0.0,1085.043845339807,1685.4812698831222,0.0,0.032911794403993506
0,0.08994398592622588,8.341237731824808,-5.212189031598089,0.0,1066.0854643524676,1697.4765864104243,0.0,0.032003493158314994
0,0.09000160818832319,8.402092101152196,-5.114019845660907,0.0,1046.0731561496682,1709.8194984204515,0.0,0.03141469498392226
0,0.09005879627392895,8.46134373687945,-5.015893840801188,0.0,1026.0708262687992,1721.8355238623021,0.0,0.031147080008284003
0,0.09011641376339823,8.519879449783328,-4.916342922604054,0.0,1005.7792184191733,1733.7045147695258,0.0,0.031067084755910464
0,0.09017557347752542,8.578761265689035,-4.813423107777577,0.0,984.802151279792,1745.6417292015321,0.0,0.031000902797121616
0,0.09023836689720932,8.639897272255386,-4.703417720158649,0.0,962.3822589856845,1758.0337495755807,0.0,0.030736172746726974
0,0.09030148638328979,8.699926980259681,-4.592066054723885,0.0,939.6893802426523,1770.1992310405844,0.0,0.030078100727190058
0,0.09036461039225265,8.758523616919918,-4.479947705701174,0.0,916.8416448601696,1782.0719641050393,0.0,0.028893837355912663
0,0.09042811651809075,8.816014802515786,-4.36640382301316,0.0,893.7048058353264,1793.7183448963108,0.0,0.02710728668573949
0,0.09049184812228658,8.872228208623646,-4.251722864385764,0.0,870.3376672221041,1805.1034685546506,0.0,0.024717956270749443
0,0.09055656235699654,8.92777970349849,-4.134541302439699,0.0,846.462448737442,1816.352041992034,0.0,0.021746252557263226
0,0.09062298128838189,8.983182898683218,-4.0135268164846,0.0,821.807800891813,1827.5679521439874,0.0,0.018247931473054115
0,0.0906873614721351,9.035317948791661,-3.8955263004657112,0.0,797.7686708354573,1838.119679045531,0.0,0.014579264883685522
0,0.0907503728390018,9.084841729809536,-3.7793865596164267,0.0,774.110038578977,1848.140419970113,0.0,0.010888496813277674
0,0.09081350876710124,9.132964240044666,-3.6623935793126514,0.0,750.2790238641371,1857.8751239324897,0.0,0.007251060888347528
0,0.09087803046185103,9.180584445823717,-3.5422079085894493,0.0,725.7991756709213,1867.5055883258603,0.0,0.0037436205399391563
0,0.09094074660800137,9.225354515451633,-3.424799720042114,0.0,701.8865429990244,1876.557060503655,0.0,0.0007059636208631959
0,0.09100206892454563,9.26767614230415,-3.309461119790864,0.0,678.3968745182556,1885.1109856147546,0.0,0.0021647556734852007
0,0.0910642394975307,9.309109437756643,-3.1920008801697612,0.0,654.4766118995208,1893.4827494718877,0.0,0.004639113747636542
0,0.0911279495922843,9.35002252790025,-3.071101971877117,0.0,629.8576762930988,1901.7465992218756,0.0,0.007005106323666927
0,0.09118968687357877,9.388169248968742,-2.953453996880138,0.0,605.9023106863234,1909.4488913753607,0.0,0.009287878394478108
0,0.09125138409137269,9.424810818261822,-2.8354166165781605,0.0,581.8692329531553,1916.8444386506133,0.0,0.011725540032883107
0,0.09131535782195124,9.461235538643816,-2.712552126997789,0.0,556.8550227083367,1924.193118068223,0.0,0.014545769764570565
0,0.09137857763589972,9.495656040125278,-2.590683904371973,0.0,532.0453625189708,1931.1342258925688,0.0,0.01766689240689526
0,0.09144195931742713,9.528587439531094,-2.468073320163737,0.0,507.0863069001384,1937.7716986077987,0.0,0.021079332798127567
0,0.0915063007760005,9.560396751237477,-2.343186334438613,0.0,481.66564592484735,1944.1794290612702,0.0,0.024709742454804166
0,0.09157416750568542,9.592173504617985,-2.211022056663417,0.0,454.7656550181031,1950.576508231717,0.0,0.028535564597065962
0,0.09164048233487317,9.621457417012532,-2.0814726109611015,0.0,428.3998133552817,1956.46747796918,0.0,0.03206999626193614
0,0.09170693451423303,9.64904556876311,-1.9512748460451044,0.0,401.9039421001993,1962.0128500430037,0.0,0.03522149842982285
0,0.0917745225867646,9.675296722461628,-1.8184859295399747,0.0,374.8827115954802,1967.2846255910742,0.0,0.037868713449439435
0,0.09184302608065036,9.700037446084048,-1.6835478762386114,0.0,347.4261411970396,1972.2477688462445,0.0,0.039868905378089306
0,0.09191276038828532,9.723288496836325,-1.545849805176476,0.0,319.41000444625206,1976.9062111857384,0.0,0.04115884180091449
0,0.09198244453501431,9.744569079271992,-1.4079401382293237,0.0,291.3528317976661,1981.1635057155752,0.0,0.04174189529004063
0,0.09204834613982434,9.762893948136867,-1.2772557368018684,0.0,264.7674369499106,1984.8231561562068,0.0,0.04176748559916718
0,0.09211135386918566,9.778774457981568,-1.152095106060456,0.0,239.30739127921615,1987.9883615523643,0.0,0.04148658705823291
0,0.09217238653911447,9.792626525821007,-1.0306772515917357,0.0,214.61020525959503,1990.7428514676042,0.0,0.04112177054516284
0,0.09223236558578472,9.804770009276947,-0.9112006978708316,0.0,190.30932476406306,1993.150796115397,0.0,0.04085818587240302
0,0.09229278119895061,9.8155275702668,-0.7907175462841428,0.0,165.80513368033883,1995.2763367568623,0.0,0.04083712201156869
0,0.09235029853852447,9.824392818572353,-0.6759031056395275,0.0,142.4551857411996,1997.019977513372,0.0,0.0411187742495553
0,0.09240584926426401,9.831679535756155,-0.5649264464106784,0.0,119.88695901482683,1998.4446210059803,0.0,0.04166299814980104
0,0.09246106060569183,9.837679137478972,-0.4545563659544084,0.0,97.44328461911184,1999.6078958596142,0.0,0.042395207606345985
0,0.09251729936118101,9.842516122692365,-0.34207364635412985,0.0,74.57124227205904,2000.5337549504834,0.0,0.043214146045456196
0,0.092570637588033,9.845914934468414,-0.23535070320478524,0.0,52.87154492448631,2001.1702296950898,0.0,0.043927735436752366
0,0.09262298685905379,9.848125169736855,-0.1305795490651933,0.0,31.56981105152578,2001.5661382164126,0.0,0.04445277799954221
0,0.09267620564327324,9.849228987345208,-0.024053065610079694,0.0,9.912330757757719,2001.7363159779852,0.0,0.0447183192154295
0,0.09272921532799155,9.849182671484755,0.08205769369007615,0.0,-11.659472219488288,2001.6730039226727,0.0,0.044660729620660075
0,0.09278088493740812,9.848037075254336,0.1854769357114298,0.0,-32.68297688573117,2001.387709443669,0.0,0.04428555372202853
0,0.09283293929804559,9.845784637413209,0.2896455765723204,0.0,-53.85768570215455,2000.8771643581335,0.0,0.04362151795656811
0,0.09288710204466598,9.842271070231684,0.39799885100852783,0.0,-75.88179517252955,2000.108292425506,0.0,0.042701951825489755
0,0.09293976469033544,9.837711299151517,0.5033050493616675,0.0,-97.28534261318283,1999.1284453317342,0.0,0.04169069069448787
0,0.09299231079241346,9.83203851798619,0.6083207744606083,0.0,-118.62865741662631,1997.9226604407372,0.0,0.04068789287423763
0,0.0930462252655861,9.825052727351721,0.7159990679229614,0.0,-140.5118664330891,1996.448817999303,0.0,0.03978759066280772
0,0.09310186205667359,9.816607343045083,0.8270269610065402,0.0,-163.07448440911622,1994.6768028730621,0.0,0.03909713039254882
0,0.09315656542648863,9.80708034837831,0.9360891771920261,0.0,-185.2363390913875,1992.686109037883,0.0,0.03870321158636362
0,0.09321199832380707,9.79619029884326,1.046487841156975,0.0,-207.66845030065124,1990.4178955694538,0.0,0.0385739532383081
0,0.0932698267169795,9.783505247189733,1.161515639332838,0.0,-231.03976558861876,1987.782760268406,0.0,0.03863886023924602
0,0.09332943489653782,9.76901626156733,1.2799156889081256,0.0,-255.09477719477636,1984.7795442844745,0.0,0.03876745777777363
0,0.09338853964791083,9.753235024548164,1.3971305082243184,0.0,-278.907530833535,1981.514513279056,0.0,0.03878123546550287
0,0.09344890828698539,9.735664703469345,1.5166437848833736,0.0,-303.1857549947801,1977.8849979889703,0.0,0.038507791346267556
0,0.09351180314195914,9.71580176007094,1.6409154081234274,0.0,-328.42905101645704,1973.7874996656822,0.0,0.037767250208445055
0,0.09357758285917911,9.693331082453597,1.7706002464863944,0.0,-354.7702786037864,1969.1577214833567,0.0,0.03639147593837102
0,0.09364680602103455,9.66781535234512,1.9067320528302354,0.0,-382.419213742637,1963.9063687362018,0.0,0.03423926750557874
0,0.09371538711183446,9.640651516504535,2.0412295512986844,0.0,-409.73445584928976,1958.3213135764422,0.0,0.031432696360440014
0,0.09378339239830186,9.611868700398487,2.1742068114498987,0.0,-436.7392641519803,1952.4084526530874,0.0,0.02809437862979147
0,0.09385046773541139,9.581683313328053,2.3049594754141496,0.0,-463.29069469461194,1946.2121324310297,0.0,0.024415683542101982
0,0.09391708862347121,9.54994244584643,2.4344029344972773,0.0,-489.57471585999866,1939.7008765998792,0.0,0.020565483942088993
0,0.09398426426150065,9.516167369895005,2.5644730185507276,0.0,-515.984429992048,1932.7765390646302,0.0,0.0166783389595276
0,0.09405095050090699,9.480886835261623,2.6931235435134036,0.0,-542.1043942403209,1925.5475767097403,0.0,0.012989611464429446
0,0.09411498289358856,9.445374164276563,2.816189841490611,0.0,-567.089174488299,1918.2746732304454,0.0,0.009726421750896648
0,0.09417823337388173,9.40872752907515,2.9372860513855925,0.0,-591.6726301861174,1910.7729040849256,0.0,0.006817207405954121
0,0.0942433615075765,9.369371501153568,3.06147069117089,0.0,-616.8816471047561,1902.7198965822631,0.0,0.004107317346068064
0,0.0943062416872875,9.32981938975551,3.1808613285250456,0.0,-641.1161334048198,1894.629932240109,0.0,0.0016511464387119095
0,0.09436807794273484,9.289440995391306,3.2977644194971463,0.0,-664.8443696459468,1886.373906279387,0.0,0.0008527464458410459
0,0.09443081175984223,9.246980524503623,3.415833218406381,0.0,-688.8078724365539,1877.6950690085555,0.0,0.0034766180100093457
0,0.09449400561813667,9.202692388908066,3.5342076960055864,0.0,-712.8320429540088,1868.6455372820492,0.0,0.006425953019468703
0,0.09455590564840313,9.157842720628057,3.649594875089283,0.0,-736.2485972179956,1859.4839882484011,0.0,0.009616068469817145
0,0.09461818529993747,9.11125884087697,3.76510818582598,0.0,-759.6894050025578,1849.9708324483531,0.0,0.013078375156999686
0,0.09468261996930491,9.061530639895233,3.883985045850892,0.0,-783.8113516564181,1839.818272966963,0.0,0.016818171344408064
0,0.09474616870406698,9.010968026019171,4.000576860339267,0.0,-807.4682217548759,1829.4979880183862,0.0,0.020517092705031246
0,0.09480916015387486,8.959369402051582,4.115489525399874,0.0,-830.783020782454,1818.9687470349877,0.0,0.02403436472705475
0,0.0948727203864393,8.905820688613735,4.230758006536574,0.0,-854.1686509867097,1808.0440241775364,0.0,0.02727640818575109
0,0.094938255657362,8.849056510480153,4.348871006455167,0.0,-878.1299700364889,1796.4658084085222,0.0,0.03015257929554852
0,0.09500492257591357,8.78970625376481,4.468234221018717,0.0,-902.343485777081,1784.3626493612915,0.0,0.03248123560492513
0,0.09507076646736035,8.729509630797432,4.585321276817999,0.0,-926.0938916747451,1772.089337747629,0.0,0.03413575149493705
0,0.09513567314849598,8.668644565862051,4.699940708306054,0.0,-949.3424574681628,1759.6820545215946,0.0,0.03515366411119769
0,0.09519995290475868,8.606885466205899,4.81264967964527,0.0,-972.2022952096722,1747.0947331201162,0.0,0.03564762333967285
0,0.09526332943642357,8.54456076557552,4.922973543080626,0.0,-994.5772338214298,1734.39424031915,0.0,0.035783387293089206
0,0.09532632539303083,8.481210203829276,5.031828283966664,0.0,-1016.6531339641111,1721.4867297162004,0.0,0.035770599352317224
0,0.0953880536189889,8.41779055190133,5.137695231185577,0.0,-1038.1220997791443,1708.5670741126044,0.0,0.035825256450982945
0,0.09544627156174237,8.356767483952291,5.236803823640626,0.0,-1058.2196495651174,1696.1373709550276,0.0,0.03610348485200393
0,0.09550320310921996,8.295965368606904,5.333016120344588,0.0,-1077.7290874087353,1683.7542775010984,0.0,0.03668354298805424
0,0.0955600551455431,8.234143896419592,5.428384174203837,0.0,-1097.0665787899065,1671.165149406725,0.0,0.03758051923069514
0,0.09561654991297558,8.171626001350095,5.52243771396491,0.0,-1116.1368050757283,1658.435748193746,0.0,0.038722023844538364
0,0.09567003414048314,8.111450529743507,5.61081111354374,0.0,-1134.0546812536193,1646.1847042990382,0.0,0.03992179437341797
0,0.09572284974877503,8.051090389384992,5.697431704723966,0.0,-1151.6165653194128,1633.8974062761697,0.0,0.041093300049304636
0,0.09577619960943076,7.989181603260974,5.7842646114613885,0.0,-1169.2208926250519,1621.2962064764674,0.0,0.04213927784440956
0,0.09582840691648621,7.927692939626811,5.8685822340206055,0.0,-1186.3146964019986,1608.7818308663104,0.0,0.04293012332387214
0,0.09587914182485843,7.867086692576235,5.949891476577422,0.0,-1202.7980621545394,1596.4482858630295,0.0,0.04341656721465554
0,0.09592996505131558,7.805539735177921,6.0307105927889975,0.0,-1219.1815297548137,1583.9245230553283,0.0,0.04360191243780021
0,0.09598273252986378,7.740760826109314,6.113943345953131,0.0,-1236.053715644257,1570.7443986574096,0.0,0.043491246176631713
0,0.096033162861725,7.678022442404389,6.192835352097569,0.0,-1252.0454430097627,1557.980662908122,0.0,0.043149704257094065
0,0.09608312177186969,7.615078591225287,6.270351181804321,0.0,-1267.757691089681,1545.1762897697922,0.0,0.04266412294134218
0,0.09613445454109074,7.549589618618157,6.349328169721052,0.0,-1283.7655696354664,1531.855369926625,0.0,0.04211436653153208
0,0.09618678866682273,7.4819809528051335,6.429137407523274,0.0,-1299.9415718026455,1518.1045229521155,0.0,0.04161329087478373
0,0.09623882526275163,7.413921104337601,6.5077749958510696,0.0,-1315.8795357559902,1504.2631286438361,0.0,0.041274115647330155
0,0.09629155997392545,7.344105993713759,6.586728285103317,0.0,-1331.8809140738194,1490.0659850130219,0.0,0.04115926085705314
0,0.09634684222008558,7.270016729606516,6.668686919954657,0.0,-1348.4907720450406,1475.0009727091406,0.0,0.04130441487878858
0,0.09640369737312299,7.192866662764061,6.75210332966395,0.0,-1365.3954228357175,1459.314944070298,0.0,0.04169049663768896
0,0.0964603098067493,7.115096114727121,6.834272052696164,0.0,-1382.0465917028737,1443.5040945580888,0.0,0.042207234707188276
0,0.09651834369665556,7.03439985628633,6.917569164230611,0.0,-1398.9257855141504,1427.099792920993,0.0,0.04272519235819678
0,0.0965788505323091,6.949228069833245,7.003395760146825,0.0,-1416.316884929889,1409.7871017802404,0.0,0.043079741751872944
0,0.09664284733636468,6.858005905222337,7.093025598012012,0.0,-1434.4779301797469,1391.2460929040851,0.0,0.043070378946950844
0,0.09670735878756877,6.764881731220015,7.182167693908928,0.0,-1452.539449179189,1372.3200447650688,0.0,0.042516703902737034
0,0.09677253658844553,6.6696205873809,7.27098290015036,0.0,-1470.534065836352,1352.961221807426,0.0,0.041315603962821974
0,0.09683864058688724,6.571816431025003,7.359763491161649,0.0,-1488.5210287390091,1333.087140332086,0.0,0.0394196680111262
0,0.09690557812090243,6.471576520460519,7.4483167343306125,0.0,-1506.4613241537397,1312.719634744327,0.0,0.03685562105741485
0,0.09697230216584804,6.370470408303749,7.5352226941254,0.0,-1524.067334491005,1292.177622407482,0.0,0.03376993415801933
0,0.0970385023884293,6.2690062495034615,7.620084105090759,0.0,-1541.2586464637432,1271.5643100740515,0.0,0.030349863652752135
0,0.09710492613478722,6.166064926682322,7.70385290371743,0.0,-1558.2281631193055,1250.6523228003175,0.0,0.026756259447700007
0,0.09716977990230433,6.06447809328512,7.784294427678188,0.0,-1574.5232595164869,1230.016851712437,0.0,0.02328902446026273
0,0.0972314311818627,5.966935740679863,7.8595167762291025,0.0,-1589.7607755764252,1210.2041752198197,0.0,0.02019046206410127
0,0.09729220745364263,5.869865712179392,7.932470272759287,0.0,-1604.5384131832059,1190.4886068904464,0.0,0.017426706974473582
0,0.09735371149447676,5.770726586999085,8.005071887353186,0.0,-1619.2445079083398,1170.3539701665281,0.0,0.01495260510771364
0,0.09741525961454126,5.670618709951539,8.076480252462563,0.0,-1633.7086524397214,1150.0237697720895,0.0,0.012742719901631805
0,0.09747499812811011,5.572610130359389,8.144587310659466,0.0,-1647.5038781377323,1130.1210323497207,0.0,0.010724644270414273
0,0.09753478728206712,5.473700547125636,8.211556685689255,0.0,-1661.0684561816008,1110.0364406008455,0.0,0.008673671489914695
0,0.09759673848633105,5.370366617938176,8.279675745081994,0.0,-1674.8656908915996,1089.054612112879,0.0,0.006369440530282498
0,0.09765763329944503,5.267969605796488,8.345361336341337,0.0,-1688.1698332436604,1068.264178854148,0.0,0.003854559574096802
